-0.8851671302520111,4.053213942351569,3.126025185913391,1.0053033758329661,0.45651960661950985,4.66900098277705
3.0846298967513848,4.084645908459169,-0.9189504368060478,0.7008572052226117,1.2611488452342108,4.700179988222223
0.40444838861642457,2.561984144071451,1.1861421449730167,-2.349635249407901,1.0318334573411163,0.5043780179889895,1.3034382421345743
0.4934138390711829,-2.964327080930708,-0.7043538180627826,2.797076850718223,-1.547384438613283,1.0885022477405932,-1.2333946214194893
0.380909055021506,2.8138358271304877,1.0179449655517259,-2.7614759889178084,1.1256818735012808,0.34745056009266495,1.582019222436736
0.6239287393688684,1.7275314631229535,0.4311086466102068,-1.964769008968368,1.2615618392744672,0.23540094090145494,0.3164202111709957
0.7098970374204934,1.580490717741666,0.7783029797770866,-2.2477228151294963,1.4632095420395084,-0.26836138899881795,0.704817758453612
1.2197124372732615,-3.758298764848953,-1.9734223033252802,4.424778914871882,-2.2651297902953713,0.6761698050219914,-1.8113542938170708
-1.874468040012188
6.12970937812956
2.347549509118924
-7.536525882555828
3.183060467071677
-1.6228395698906013
2.5711586297673796
